entity,prefix,reference,name,description,design-code-categories,organisation,design-code,documentation-url,document-url,start-date,end-date,entry-date
,design-code-rule,trafford-design-code-HTB-2,Boundaries between rear gardens,All boundaries between rear gardens must incorporate wildlife corridors and use planting to soften the appearance of new boundary treatments.,"boundaries-edges, biodiversity, garden-design",local-authority:TRF,trafford-design-code,,,,,
,design-code-rule,trafford-design-code-HTB-3,Boundaries between frontages or front gardens,"Boundaries between frontages or front gardens must comprise either railings with planting, low level brick or stone walls and/or hedges.","boundaries-edges, frontage-design, planting",local-authority:TRF,trafford-design-code,,,,,
,design-code-rule,trafford-design-code-HTB-4,Side orrear boundaries facing the street or other public realm,Side orrear boundaries facing the street or other public realm must be constructed from either brick or stone walls and incorporate soft landscaping on the public facing elevation.,"boundaries-edges, materials, landscaping",local-authority:TRF,trafford-design-code,,,,,
,design-code-rule,trafford-design-code-HTB-5,Gates,Gate piers and gates must complement the boundary treatment and reflect the surrounding context in both design and height.,"gates, design, local-character",local-authority:TRF,trafford-design-code,,,,,
,design-code-rule,trafford-design-code-HTB-6,Historic boundary treatments,Historic boundary treatments must be retained and new openings kept to a minimum.,"historic-assessment, boundaries-edges, preservation",local-authority:TRF,trafford-design-code,,,,,
,design-code-rule,trafford-design-code-AFP-1,"Scale, form and context",A context character appraisal must be carried out at the outset to establish the suitability of the site. Scale and form must reflect that of the surrounding site context.,"site-assessment, scale, form",local-authority:TRF,trafford-design-code,,,,,
,design-code-rule,trafford-design-code-AFP-2,Roof form,Roof forms must reflect the surrounding site context.,"roof-design, local-character",local-authority:TRF,trafford-design-code,,,,,
,design-code-rule,trafford-design-code-AFP-3,Setbacks at roof level,"Where setbacks at roof level are used, the set back element must be designed as an integral part of the building using matching materials.","setbacks, materials, design",local-authority:TRF,trafford-design-code,,,,,
,design-code-rule,trafford-design-code-AFP-4,"Daylight, sunlight and overshadowing",The scale and form of the building must be designed to allow daylight and sunlight into amenity spaces and buildings.,"daylight, sunlight, design",local-authority:TRF,trafford-design-code,,,,,
,design-code-rule,trafford-design-code-APL-1,Siting,"Apartment buildings must be sited in a manner that sufficient space is provided between buildings to allow for the appropriate provision of circulation routes, amenity space, public realm and tree planting.","siting, circulation, amenity-spaces",local-authority:TRF,trafford-design-code,,,,,
,design-code-rule,trafford-design-code-APL-2,Courtyard and perimeter blocks,"Courtyard and perimeter blocks must be designed to ensure that there
are appropriate breaks between buildings within the block to provide an
attractive streetscene, and to ensure that the spaces they enclose are
large enough to provide a functional, stimulating, healthy, comfortable,
and safe environment.","design, spacing, health-safety",local-authority:TRF,trafford-design-code,,,,,
,design-code-rule,trafford-design-code-APL-3,Apartments per core,The number of dwellings accessed from a single core must not exceed eight units per floor.,"building-design, accessibility",local-authority:TRF,trafford-design-code,,,,,
,design-code-rule,trafford-design-code-APL-4,Aspect,"The number of dual aspect units within an apartment block must be
maximised and the number of single aspect north, north western and
north eastern facing units minimised.","building-design, light-access",local-authority:TRF,trafford-design-code,,,,,
,design-code-rule,trafford-design-code-APL-5,Internal living environment,"The internal layout of dwellings must be designed to optimise access to daylight, sunlight, outlook, privacy and ventilation and mitigate any noise transmission between habitable rooms. All dwellings must comply with the National Described Space Standards as a minimum.","interior-design, privacy, ventilation",local-authority:TRF,trafford-design-code,,,,,
,design-code-rule,trafford-design-code-APL-6,Active frontages,Ground floor active frontages must be maximised.,"urban-design, community-engagement",local-authority:TRF,trafford-design-code,,,,,
,design-code-rule,trafford-design-code-APL-7,Provision of living spaces,Provide two living spaces for dwellings with three or more bedrooms. Both rooms should have external windows.,"interior-design, living-quality",local-authority:TRF,trafford-design-code,,,,,
,design-code-rule,trafford-design-code-APL-8,Floor to ceiling heights,"Floor to ceiling heights must be a minimum of 2.5 metres for at least
75% of the gross internal area.","building-regulations, spatial-quality",local-authority:TRF,trafford-design-code,,,,,
,design-code-rule,trafford-design-code-APL-9,Deck access,"Where deck access is proposed, this must be fully integrated into the architectural composition of the façade and use complementary materials.","accessibility, facade-design",local-authority:TRF,trafford-design-code,,,,,
,design-code-rule,trafford-design-code-APL-10,Amenity space,"All apartments must be provided with either balconies, terraces or private gardens, in addition to well-designed communal gardens.","outdoor-space, community-design",local-authority:TRF,trafford-design-code,,,,,
,design-code-rule,trafford-design-code-APL-11,Landscape strategy,"The applicant must demonstrate that the proposed layout has been informed by a site wide landscape strategy, that includes landscaping proposals, sustainable drainage systems and biodiversity net gain requirements which comply with the best practice guide and coding requirements set out in the ‘Landscape and Nature’ section of this code.","landscape-design, sustainability",local-authority:TRF,trafford-design-code,,,,,
,design-code-rule,trafford-design-code-APL-12,Habitable room privacy,Habitable rooms within each apartment must achieve an adequate level of privacy.,"privacy, interior-design",local-authority:TRF,trafford-design-code,,,,,
,design-code-rule,trafford-design-code-AA-1,Accessibility standards,All new homes must be designed to meet Building Regulations M4(2) Category 2: ‘Accessible and adaptable dwellings’.,"accessibility, building-regulations",local-authority:TRF,trafford-design-code,,,,,
,design-code-rule,trafford-design-code-AA-2,Accessible external areas,"All apartment blocks must provide accessible external areas, footways
and paths that are clear, direct and clutter free.","accessibility, outdoor-design",local-authority:TRF,trafford-design-code,,,,,
,design-code-rule,trafford-design-code-AA-3,Accessible parking,"Accessible parking bays must be provided as the closest bays to the main
entrance. The distance from any accessible parking spaces and the
relevant block entrance must be kept to a minimum and be level or
gently sloping.","accessibility, parking-design",local-authority:TRF,trafford-design-code,,,,,
,design-code-rule,trafford-design-code-AA-4,Accessible lifts,All units at first floorlevel and above must be served by a minimum of one wheelchair accessible lift.,"accessibility, vertical-transportation",local-authority:TRF,trafford-design-code,,,,,
,design-code-rule,trafford-design-code-AEP-1,Surrounding context,"The scale of apartment blocks must reflect the surrounding context and
achieve appropriate height and width proportions.","urban-context, building-scale",local-authority:TRF,trafford-design-code,,,,,
,design-code-rule,trafford-design-code-AEP-2,Coherent appearance,"There should be a rhythm to the composition of windows, balconies,
entrances and other details within the elevation. Elevations must be
coherent so they are aesthetically pleasing and can be easily understood
when viewed.","facade-design, architectural-rhythm",local-authority:TRF,trafford-design-code,,,,,
,design-code-rule,trafford-design-code-AEP-3,Articulation,"Facades must incorporate depth and articulation to add interest and
relief to buildings.","facade-design, architectural-detail",local-authority:TRF,trafford-design-code,,,,,
,design-code-rule,trafford-design-code-AEP-4,"Separation distances - Suburbs, Rural and
Villages, Green Belt and River Valleys","In existing areas, the layout of apartments must ensure that privacy and amenity standards for occupiers and residents of existing developments is safeguarded. The following separation distances must be provided between major facing windows across private gardens and between apartment blocks: Up to 2 storey – 24 metres; 3 to 4 storey – 27 metres; 5+ storey – 30 metres. Applies to: Suburbs, Rural and Villages, Green Belt and River Valleys.","privacy, urban-planning",local-authority:TRF,trafford-design-code,,,,,
